
---------- Begin Simulation Statistics ----------
simSeconds                                   0.207179                       # Number of seconds simulated (Second)
simTicks                                 207178739500                       # Number of ticks simulated (Tick)
finalTick                                207178739500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   4085.25                       # Real time elapsed on the host (Second)
hostTickRate                                 50713867                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8903500                       # Number of bytes of host memory used (Byte)
simInsts                                    700000000                       # Number of instructions simulated (Count)
simOps                                     1347584185                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   171348                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     329866                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        414357480                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.591939                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.689363                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1458825655                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     1999                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1432585829                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                1598747                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            111243449                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         151963313                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                1213                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           413954275                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.460734                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.441197                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  75070018     18.13%     18.13% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  36084334      8.72%     26.85% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                  46649282     11.27%     38.12% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                  47873216     11.56%     49.69% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  53359013     12.89%     62.58% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                  47820604     11.55%     74.13% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                  56875399     13.74%     87.87% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                  35987455      8.69%     96.56% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                  14234954      3.44%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             413954275                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                28793440     87.41%     87.41% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     87.41% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     87.41% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     87.41% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     87.41% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     87.41% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     87.41% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     87.41% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%     87.41% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                    0      0.00%     87.41% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%     87.41% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAdd                      0      0.00%     87.41% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAddAcc                   0      0.00%     87.41% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAlu                 587276      1.78%     89.19% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCmp                      4      0.00%     89.19% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCvt                  48882      0.15%     89.34% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMisc                    24      0.00%     89.34% # attempts to use FU when none available (Count)
